_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name,duty
708,2018-01-01T00:00:00,2018,1,January,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,612429354
709,2018-01-01T00:00:00,2018,1,January,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,428265514
710,2018-01-01T00:00:00,2018,1,January,39,พลาสติกและของที่ทำด้วยพลาสติก,367497858
766,2017-09-01T00:00:00,2017,9,September,87,ยานยนต์และส่วนประกอบ,980204841
711,2018-01-01T00:00:00,2018,1,January,73,ของทำด้วยเหล็กหรือเหล็กกล้า,346129162
712,2018-01-01T00:00:00,2018,1,January,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,290611237
713,2018-01-01T00:00:00,2018,1,January,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,154699600
714,2018-01-01T00:00:00,2018,1,January,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),193113491
715,2018-01-01T00:00:00,2018,1,January,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,188804138
716,2018-01-01T00:00:00,2018,1,January,42,เครื่องหนัง,125531724
717,2018-01-01T00:00:00,2018,1,January,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,99123248
718,2018-01-01T00:00:00,2018,1,January,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",107537997
719,2018-01-01T00:00:00,2018,1,January,64,รองเท้า,138848355
720,2018-01-01T00:00:00,2018,1,January,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,114786606
721,2017-12-01T00:00:00,2017,12,December,87,ยานยนต์และส่วนประกอบ,1193827949
722,2017-12-01T00:00:00,2017,12,December,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,889829893
723,2017-12-01T00:00:00,2017,12,December,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,623636929
724,2017-12-01T00:00:00,2017,12,December,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,380719647
725,2017-12-01T00:00:00,2017,12,December,73,ของทำด้วยเหล็กหรือเหล็กกล้า,342746208
726,2017-12-01T00:00:00,2017,12,December,39,พลาสติกและของที่ทำด้วยพลาสติก,334962952
727,2017-12-01T00:00:00,2017,12,December,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,246015871
728,2017-12-01T00:00:00,2017,12,December,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),204708936
729,2017-12-01T00:00:00,2017,12,December,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,179925208
730,2017-12-01T00:00:00,2017,12,December,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,148108478
731,2017-12-01T00:00:00,2017,12,December,64,รองเท้า,129142342
732,2017-12-01T00:00:00,2017,12,December,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,125591894
733,2017-12-01T00:00:00,2017,12,December,72,เหล็กและเหล็กกล้า,120097603
734,2017-12-01T00:00:00,2017,12,December,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",118699341
735,2017-12-01T00:00:00,2017,12,December,42,เครื่องหนัง,115589548
736,2017-11-01T00:00:00,2017,11,November,87,ยานยนต์และส่วนประกอบ,1095909310
737,2017-11-01T00:00:00,2017,11,November,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,986604869
738,2017-11-01T00:00:00,2017,11,November,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,709185524
739,2017-11-01T00:00:00,2017,11,November,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,411027358
740,2017-11-01T00:00:00,2017,11,November,73,ของทำด้วยเหล็กหรือเหล็กกล้า,398179888
741,2017-11-01T00:00:00,2017,11,November,39,พลาสติกและของที่ทำด้วยพลาสติก,382793039
742,2017-11-01T00:00:00,2017,11,November,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,272149868
743,2017-11-01T00:00:00,2017,11,November,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),231107519
744,2017-11-01T00:00:00,2017,11,November,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,149923753
745,2017-11-01T00:00:00,2017,11,November,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,177410194
746,2017-11-01T00:00:00,2017,11,November,64,รองเท้า,170424750
785,2017-08-01T00:00:00,2017,8,August,73,ของทำด้วยเหล็กหรือเหล็กกล้า,389980127
747,2017-11-01T00:00:00,2017,11,November,94,เฟอร์นิเจอร์ ฟูก เครื่องประทีป โคมไฟ,144028990
748,2017-11-01T00:00:00,2017,11,November,72,เหล็กและเหล็กกล้า,154698844
749,2017-11-01T00:00:00,2017,11,November,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",121048998
750,2017-11-01T00:00:00,2017,11,November,42,เครื่องหนัง,135048236
751,2017-10-01T00:00:00,2017,10,October,87,ยานยนต์และส่วนประกอบ,1054254653
752,2017-10-01T00:00:00,2017,10,October,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,863484468
753,2017-10-01T00:00:00,2017,10,October,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,643478182
754,2017-10-01T00:00:00,2017,10,October,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,387946249
755,2017-10-01T00:00:00,2017,10,October,73,ของทำด้วยเหล็กหรือเหล็กกล้า,362774911
756,2017-10-01T00:00:00,2017,10,October,39,พลาสติกและของที่ทำด้วยพลาสติก,341395069
757,2017-10-01T00:00:00,2017,10,October,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,283596764
